"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Europe & Central Asia","ECS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79822306501453","0.763664432074077","0.724874158544604","0.68042154543498","0.632610753423798","0.604340207428377","0.585395844073765","0.541771908263174","0.530092911211774","0.505282489155567","0.474317000842121","0.454999350131096","0.43417782773815","0.430295097654507","0.404484936460033","0.382477548444625","0.350492065035082","0.325816364933952","0.30158896487481","0.285636591349105","0.283355159567679","0.26727742496406","0.25638061117696","0.239181218396808","0.222086455838907","0.216883780227127","0.207230963951569","0.198271078216532","0.188501835445701","0.174905775436822","","",
"Ecuador","ECU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.312396646840827","0.295756659550551","0.303149605361859","0.292123527018786","0.304276109363682","0.324328403680052","0.359168441084206","0.35182920611731","0.330426524365121","0.302068073259458","0.298135277323268","0.30827766233126","0.290638586050363","0.283083636138356","0.270467660739949","0.26847300972989","0.266335865136234","0.258065225534305","0.246232719774775","0.264858895247806","0.272952484680972","0.24689400123396","0.232452186756745","0.226603080727755","0.223712906972132","0.231554804981868","0.218775442895728","0.197681362802039","0.198473181464598","0.190833364042937","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.421418603223098","0.410538731358741","0.390783922902481","0.378157087638999","0.337808936660146","0.337127395165561","0.332897945443109","0.332540522195646","0.325922026182961","0.318230464585778","0.28770057389675","0.300421305830169","0.295153411047756","0.288241394922937","0.292944322101612","0.305220183056901","0.291690408308181","0.284865278480846","0.270139685481595","0.266857148782755","0.254142098014797","0.251320842404106","0.224271444247332","0.215579847486337","0.222397682499447","0.212622051355544","0.218742666309059","0.228031478109722","0.216431753263742","0.202619685134428","","",
"Euro area","EMU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49549016054135","0.469358501578795","0.439757135861532","0.42354328272286","0.404492419064799","0.394613262738155","0.390392977051603","0.370538836373378","0.358668756462114","0.342348959407725","0.323581550178864","0.313481617948731","0.300765202667114","0.300588101743297","0.289100170794904","0.27720509620763","0.253594225462356","0.23517300456894","0.220775204274755","0.208947764626572","0.207999089560782","0.192084386666889","0.187433717012003","0.177402533878859","0.163307505960546","0.161981459332384","0.152146841072386","0.145121865517089","0.135382215854443","0.121443605444405","","",
"Eritrea","ERI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.239706517614031","0.295509087344554","0.276565129075263","0.288610623449842","0.282101325908055","0.245178451650914","0.17508237092992","0.183945811995374","0.182848588820885","0.179838574201836","0.167000280240197","0.17070973002609","0.161493154819048","0.134693838931164","0.114348809517712","0.107662520071207","0.10331610657377","0.103219398410548","0.106174215980358","0.109104871678717","","","","","","","","","","",
"Spain","ESP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.404077820825653","0.393834068365878","0.39915532683697","0.369748523140758","0.370404711321644","0.371792706518624","0.339727673276738","0.346455238913239","0.3335468792233","0.345331879078028","0.334925230323022","0.314398987407863","0.309729115525007","0.301566504426695","0.299035743271641","0.290840047576068","0.250627475383046","0.241499791598689","0.212137508001455","0.193208582965121","0.185171364041879","0.184211138422094","0.181491961377875","0.160580690462998","0.154629455070823","0.158093121120788","0.142527065409325","0.143040935193678","0.134964594753635","0.118213350381588","","",
"Estonia","EST","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.74658014046501","1.76300502449748","1.5016569465747","1.38633303734528","1.30741584629395","1.13346304267339","1.07404917283628","0.929279426641352","0.941015355315436","0.859310396082834","0.764536258909002","0.613420101774126","0.67137205593867","0.60350061186899","0.550687375998417","0.660057527581213","0.557392177647927","0.491204440195365","0.533728877690573","0.471483456011999","0.404917192548555","0.388097310922521","0.375029661480509","0.319694037355817","0.196913329685557","","",
"Ethiopia","ETH","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.116356894331848","0.12225078820088","0.0853791011904841","0.0940824295453225","0.103992345786478","0.109140394605519","0.106460129711508","0.10819315376117","0.116978052412817","0.107992115273443","0.111449938983429","0.124386418210114","0.125311533465078","0.137968641034309","0.125610455347452","0.103196684303513","0.0965815852331814","0.0931239937805473","0.0898079199370969","0.0825219186035732","0.0717834967763202","0.0737124316618356","0.0753556078915121","0.0823298120821714","0.0831057001296981","0.0771306214093114","0.0769066795909326","0.0735491883437936","0.0732855598932394","0.0707569070662806","","",
"European Union","EUU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.571707610766215","0.539295077510534","0.50488057893487","0.486890231667475","0.462574144829161","0.448082448411257","0.445344975976271","0.419442021923734","0.399105872628556","0.377066117043135","0.354735694302643","0.343263442862038","0.327303472861491","0.327789753075856","0.312433645292594","0.298636334711372","0.274787009851876","0.2539969563007","0.236399519785596","0.223044928795172","0.221412194329446","0.20510753817023","0.198206281371712","0.186891489867108","0.172551108729248","0.170427231394756","0.160813086066308","0.153753190071857","0.143404508925506","0.128269908640775","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.367521344197012","0.357303084154912","0.373465436799819","0.377682794193445","0.391368511410007","0.405680245113803","0.409277627748029","0.400727399696433","0.35531734566741","0.329790085502503","0.325838495272336","0.317483173976407","0.301198066788041","0.303350439346803","0.265751740876298","0.254338030984817","0.228547740141497","0.202558238863701","0.202216241795209","0.199497372609567","0.201774520693387","0.193128364600918","0.194174257229677","0.186506166324062","0.183920010345587","0.17852547039586","0.174659834829174","0.170276706490143","0.163084493246628","0.157856064430292","","",
"Finland","FIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.602943814245979","0.626172349969505","0.600350537142318","0.603682959583703","0.637335992462727","0.560608021694791","0.607806045276882","0.541142108531049","0.471322107674685","0.441709562781682","0.397368396827956","0.423568681652239","0.426447989367839","0.47348191594462","0.414886271539063","0.329830855764636","0.369412181014316","0.325274492033777","0.266033523078376","0.267238953014774","0.29928073896329","0.250010137479974","0.22328595139887","0.222394499765963","0.202404159855246","0.18388139689655","0.185073888929053","0.164181884018854","0.163020192245856","0.142305592542064","","",
"Fiji","FJI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.225691207868571","0.221114748455764","0.2157445386355","0.20062162353063","0.186895408151225","0.18114340291471","0.184083025020792","0.180227124000813","0.171242467756408","0.159456965038315","0.171310655164348","0.210890330663162","0.170258927235274","0.197245626565832","0.255389226435784","0.215792283948518","0.219864819374811","0.197140666274531","0.147388790154082","0.148508494974505","0.170452456414508","0.15557691140203","0.134697641687774","0.136892320530665","0.131210537098472","0.127993885025321","0.137929080553089","0.140024236910312","0.130138113191433","0.128599599319051","","",
"France","FRA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.346534870390092","0.35445232045287","0.330292238963804","0.307798991103379","0.290190583514922","0.284702851200018","0.288259518025723","0.269194246579263","0.271063069503867","0.25494315334986","0.234745986899637","0.223315757151216","0.210456882740431","0.214810951896022","0.207321484308887","0.197552476286193","0.179893102336838","0.166088315746248","0.158454744902051","0.15317503162034","0.148964931534597","0.136988915915769","0.136790410089721","0.129789948889046","0.114987289973084","0.114511812204447","0.109604871945275","0.106546777888085","0.0982440534867085","0.0883065604204957","","",
"Faroe Islands","FRO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.546582465833478","0.493733454727439","0.48600840813442","0.485263136430522","0.492201563313149","0.515076215618212","0.53649577236715","0.521867613464378","0.486776091272395","0.537635685924396","0.491404746359042","0.542211891002696","0.544818459869474","0.517682965274243","0.439770576926286","0.436207988294457","0.375910260605337","0.40026721644148","0.327271335574415","0.338948700745398","0.367308818408626","0.403608276620486","0.405550864754942","0.41120873490179","0.457295630946806","0.462765046742247","0.425956623848149","0.437942393250642","","",
"Gabon","GAB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.348742219970286","0.353569687680666","0.354367880459331","0.34184155656639","0.320630856289408","0.337370719625095","0.356534184207995","0.317206416679956","0.348385345622666","0.35598853146038","0.357724360512314","0.35097933057461","0.331441000582319","0.343483686444346","0.31415839812437","0.295205636914975","0.264494184534101","0.220609375898347","0.23881874377232","0.233841034267447","0.239002934622061","0.219392422276808","0.208422871532367","0.21082234381446","0.205830638457733","0.213760743792923","0.223810487922617","0.172011434719306","0.160037904056314","0.15513509467769","","",
"United Kingdom","GBR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.573274152626475","0.569600230876311","0.542252281134237","0.501533837176114","0.467446186989732","0.440141732092711","0.426740546296002","0.389961459628275","0.379716362922436","0.364138969692026","0.340482447291762","0.331624559207652","0.307627256229812","0.299906571291675","0.282394465230826","0.273470950995746","0.255696760554352","0.242329565144576","0.22618233396064","0.212715924409207","0.210145136931007","0.188444451688706","0.19066976403096","0.175933334970781","0.15471656001079","0.14353380703541","0.130031719499901","0.119805166838885","0.114091869303181","0.105122209764242","","",
"Georgia","GEO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21828192033891","1.13768539551845","1.58825927950949","1.75928632682127","1.24737359983094","0.933016764980088","0.64063194774811","0.49457046290057","0.428794792601529","0.372326794674843","0.377279815623223","0.259793403006004","0.203946386688912","0.192252045036659","0.188732277504044","0.210089015434878","0.206462709125666","0.213901509953188","0.176165759326318","0.21095425013161","0.185715680121101","0.207610495808073","0.196233022776988","0.198727272021519","0.196728541412187","0.204283316758144","0.201335015721823","0.192055321162267","0.175967714469311","0.173962757946365","","",
"Ghana","GHA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.114666990104283","0.0966666874506572","0.109464168646557","0.105625643679178","0.10858705854882","0.109536985272026","0.113367457727921","0.112449038856776","0.150663482055732","0.153506255002402","0.126271101846262","0.128461941621067","0.144823481893533","0.129731337506615","0.111932117911208","0.108005384664637","0.119031832767365","0.119033180910604","0.101605576363375","0.111304673355218","0.113946475359562","0.10277640469702","0.111521760461561","0.110943383341912","0.099543296860475","0.108839778277309","0.113007712603357","0.114174336247843","0.115308911644773","0.114104503560111","","",
"Gibraltar","GIB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17850193132949","0.171630705628224","0.167270695278637","0.159995705563012","0.156249177633459","0.15152406258419","0.151040107688002","0.148051164476998","0.148920857381232","0.148739934235001","0.147846699788333","0.146975479461728","0.142871896915734","0.144321608477263","0.142989870986164","0.139170710720435","0.138521288084535","0.131584489718679","0.1258625443231","0.133402720873004","0.148307807136489","0.144171897928028","0.129672067900038","0.110488723511443","0.111318685547845","0.122120520291286","0.115573814051862","0.114474173716116","0.118023043875244","0.115637723837384","","",
"Gambia, The","GMB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.127836327268866","0.126240421403135","0.119393675958773","0.118879845567092","0.116214960278817","0.118206085398709","0.113555722043138","0.111253433527907","0.110916373211036","0.111362416328787","0.0952784603041974","0.113758447769667","0.112040709563741","0.102809274407572","0.0997630723122062","0.10215501795987","0.108710106044464","0.116990495580549","0.113300416592103","0.120270605540381","0.100762222546523","0.109889200888545","0.109768946217013","0.105617248912588","0.1267428131495","0.122936194301711","0.119207835311182","0.117682116277429","0.109166637090938","0.106473342628765","","",
"Guinea-Bissau","GNB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.172321550863038","0.158596263219719","0.162397480178902","0.1553743769811","0.14740876509147","0.138296201086116","0.121693164403119","0.124809831372328","0.14590759036034","0.159174648130254","0.11655486658498","0.111545178313864","0.110926214951453","0.137008259148759","0.136674857629561","0.133452047476375","0.132560870710546","0.130675699950314","0.118834995288465","0.119422060713464","0.117707060759924","0.106685903247394","0.114929185402531","0.111167556355739","0.115751924817085","0.1009127413592","0.0995673170551528","0.0880777993097238","0.0876721512533651","0.0849981997153466","","",
"Equatorial Guinea","GNQ","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.219123207853638","0.249835191713489","2.33076399034052","2.18725778980143","1.96940350009125","1.75343840449766","1.11825814094512","0.609762541844683","0.581635734787202","0.748339978848883","0.425453348952615","0.390034902876521","0.437780417995381","0.407653323553083","0.35601257174126","0.396766841197447","0.402455791252738","0.309808554270389","0.295516521551736","0.287668377346482","0.319819289131814","0.29530375548961","0.253468398263434","0.245306406772543","0.209168759490283","0.233847008890703","0.267888176666045","0.203798461280476","0.235340623844871","0.203528275867999","","",
"Greece","GRC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.557080349000687","0.524037390083749","0.524637209298462","0.520222493053406","0.509846470539083","0.508121827351168","0.482972489699611","0.457936718753984","0.450655885397323","0.439832808635418","0.447853360796848","0.424380732484058","0.391791948240207","0.383756460135947","0.357946369196088","0.362774855957187","0.320113307393834","0.321964076391289","0.293752832509563","0.28094603384787","0.282127814594435","0.29658384899326","0.291084361572541","0.254361225800624","0.239818360099961","0.234864880889513","0.225489314336188","0.217139677848","0.204541521487572","0.179718679033068","","",
"Grenada","GRD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24172750878707","0.251590747603828","0.351470243117141","0.308992690738639","0.317327054722152","0.323349639238014","0.339811182265696","0.334838515730454","0.32591633196242","0.300647484597809","0.267546475266005","0.292490504046805","0.290537021756014","0.271126083000816","0.244498170798528","0.227478108935808","0.239046634870093","0.236197253733897","0.237776230360683","0.706635755025921","0.251273363969176","0.261137728203633","0.34178791802144","0.248856948385329","0.17602114653113","0.17407114329354","0.169002832061263","0.161281961211922","0.166549925777443","0.16760458048236","","",
"Greenland","GRL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.130799006238468","0.125161034699169","0.139895906252167","0.139115553843774","0.139124624695006","0.151840949357163","0.141177924656891","0.140715223014097","0.167737807257022","0.157550059446782","0.170816312195944","0.170003431617073","0.172051024688296","0.165608956218992","0.159488295173149","0.160598166828283","0.1477493399782","0.145739193743259","0.125385462877887","0.130724889149036","0.121207402437608","0.116983073802493","0.114084563002698","0.116044149360657","0.117469777027656","0.128090265486957","0.134402760848465","0.123764795435425","0.129240114876516","0.128680131022847","","",
"Guam","GUM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.516401465639743","0.458901674759483","0.394460383405798","0.359504775386911","0.419528417560466","0.424523558939425","0.398788602167796","0.401923484662232","0.411288281110643","0.391661482741481","0.370428198577665","0.349925228681437","0.336541574683713","0.332127938686746","0.328295798021118","0.287711807616788","0.238574838125102","0.262336340087796","0.251388406450043","0.245600990697783","0.251626224444222","0.24364815995106","0.252643324924345","0.236566805703645","0.246403183723991","0.242030839099323","0.284602424396424","0.26539717201921","0.260240363382562","0.267039033466399","","",
"High income","HIC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6287746193733","0.597063193193576","0.572461101504145","0.555591625143986","0.533611769616556","0.515105063286399","0.504906089004685","0.489788859099377","0.470643964374735","0.452295432224559","0.432809696731398","0.418567885335649","0.399977465030634","0.39092901363543","0.371490677840709","0.35287692646016","0.327277256408727","0.313107878351116","0.296417595061821","0.28540967009869","0.284584723524207","0.267188647060935","0.255476933230018","0.247752075673573","0.236279243397334","0.230328948703964","0.220867048963353","0.209911296989541","0.200757780022394","0.187441860994089","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.241195316499627","0.241315486693364","0.247849470897075","0.241499956148534","0.264427557137323","0.290429670126982","0.282140308128704","0.27468370608251","0.303751025024413","0.306263127702317","0.293229622572976","0.324482232634165","0.323338602031323","0.335162820384219","0.345144901885382","0.290930843341517","0.302826339650507","0.297533108064333","0.281721887751435","0.269536217498589","0.260255297111936","0.264450624010547","0.265179746768968","0.257095613160964","0.237238384622611","0.225912156971461","0.198453246792583","0.176568841020241","0.180231303020467","0.175405618130204","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.157254962426611","0.155861420234028","0.150413206078117","0.13913070758596","0.137339922406885","0.135222707206366","0.133436502557982","0.132421899693572","0.133379276077442","0.131899817562491","0.126326448370125","0.124770815176795","0.124806357847947","0.122847244211564","0.119430949286945","0.115027667609928","0.114711285815066","0.112867594870153","0.110298125835783","0.112752780452968","0.114210067684838","0.114635290954645","0.11965115740087","0.116144534374892","0.112205125729242","0.113956433912625","0.112854973338881","0.110021763595219","0.108499174439005","0.105106129616264","","",
"Croatia","HRV","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.415458858877931","0.380336984835408","0.394799929310576","0.413510621517224","0.412885815286388","0.378401534896872","0.383289595657415","0.368998792357531","0.366612570142535","0.333577013522344","0.322005487517026","0.284611284188684","0.27183901021886","0.24034641486552","0.233226854120468","0.225973668601191","0.210752237669093","0.190070208546221","0.18057607564355","0.171354185155279","0.169206935989451","0.160083506652028","0.155147253076117","0.139028591378134","0.128647598012808","","",
"Haiti","HTI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0675780602212822","0.062902855871244","0.0584550930612233","0.0462897030665788","0.0141737984827205","0.0598375730407878","0.066456376284021","0.0762112112900687","0.0760767400904896","0.0769428751326481","0.0794538661607715","0.0848658407489909","0.0945809088398082","0.088650972253016","0.0807194742951379","0.0772964986256228","0.0745464502997121","0.0826223361445027","0.0781980833551404","0.0719319617547199","0.0931281106250552","0.0952759266316918","0.0854593437405931","0.0863025110774724","0.09653849009073","0.105798409990595","0.100505958383745","0.096157478044988","0.0912636667041699","0.0920277680773266","","",
"Hungary","HUN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.747397616813514","0.677349860790334","0.669860326716663","0.630531741688356","0.604831575279154","0.606102882599102","0.563674769351276","0.537197734442944","0.520234427819233","0.451304688513674","0.418196484373356","0.376775738459896","0.371049074143619","0.342627316432809","0.32396375677222","0.299493027921194","0.280344332228775","0.254769462468515","0.230245136764414","0.220122030887971","0.204190271014756","0.18809112168572","0.167776941287018","0.160234568438045","0.164406574585406","0.161332215975142","0.160827842451121","0.148733063491486","0.137419943948578","","",
"IBRD only","IBD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.875379159402656","0.840439903393406","0.803207240038551","0.767013773759587","0.722842398684952","0.709917771399992","0.667306904676059","0.63269022517991","0.624540594773261","0.59243282709793","0.568081162601447","0.551739829538154","0.53996591923537","0.540761136185832","0.528752105124687","0.511945827800418","0.484920309132762","0.460447183054","0.435208829317264","0.429735465303734","0.423764053635563","0.416003698363044","0.400165630002512","0.389597857798434","0.379028409252076","0.369291168617154","0.354177750098486","0.342077185111232","0.329747085269907","0.317173198399349","","",
"IDA & IBRD total","IBT","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.824649879947406","0.792622659989358","0.757734012358857","0.724379976674969","0.683500061172165","0.671225732391298","0.632818764702432","0.600891969611292","0.592635715564848","0.563270220861388","0.541051784964881","0.525176288614172","0.512849326069131","0.512614566447557","0.50092461492134","0.484666255756722","0.45982396330162","0.43705985987516","0.413702267019504","0.407382550587682","0.402067387228244","0.394887175528125","0.380138340793162","0.369615669160884","0.358724530527466","0.349018347132655","0.335620052395859","0.324882188042942","0.31296239496584","0.301140999384335","","",
"IDA total","IDA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.368208680917981","0.362597924557838","0.348996537994575","0.333745454904881","0.314803758797945","0.306447867128261","0.305603155062562","0.295571741238785","0.293088897238937","0.288053165369717","0.281585230235867","0.272000288257476","0.255669870856742","0.243810845681997","0.232513829543849","0.219011270853142","0.208116875352131","0.196577469082507","0.188479624313507","0.177012293018872","0.174513766558921","0.168564913582075","0.160280280403516","0.153239671714942","0.146812613634951","0.143075868279694","0.146810402582896","0.148328119144707","0.140469604567687","0.137353116178067","","",
"IDA blend","IDB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.481856877610614","0.482665484762072","0.473465897108793","0.462423500381462","0.427036567694433","0.414006550269929","0.413912935344116","0.401944996133879","0.396821264145949","0.392316745440596","0.387713170660773","0.372262166964236","0.339386005266513","0.317888792604776","0.300298104354006","0.274108446414096","0.257774741498177","0.238739430771303","0.22936184236702","0.20886668321763","0.206128293191989","0.198569003986506","0.184460772381581","0.180779808886796","0.17304870463829","0.167017603253757","0.174713480015775","0.175623193919398","0.16282523086769","0.161508828273304","","",
"Indonesia","IDN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.265598420279526","0.263075556979376","0.255069416485163","0.252489192213113","0.24737696397785","0.25143200764231","0.242357500351782","0.25104797496845","0.287450533931912","0.299194762763837","0.280014414436603","0.284374580669303","0.271129794648365","0.277206105715714","0.262686526830584","0.241624188002449","0.236663536742359","0.225896310257582","0.206970377245324","0.204360971140026","0.201982633710787","0.213190176801848","0.1995122987511","0.176699286735451","0.184539883019464","0.184518177822173","0.175784400299274","0.178748296133799","0.185134761846129","0.186050400156892","","",
"IDA only","IDX","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.248501826696966","0.235238541728584","0.213527104692429","0.196540837354829","0.194539267780089","0.193874515399148","0.192755734082392","0.188533100102301","0.189924728431793","0.185940320604927","0.178011217826243","0.174687511901783","0.172612453982048","0.17003819328143","0.164013413050257","0.163439426102897","0.158309058354556","0.154592176467666","0.148640387272355","0.145649610541259","0.143724198559432","0.139298655353027","0.136868966200439","0.12696354667328","0.12214026548245","0.120838871551603","0.121976474166498","0.124614052949796","0.121192492299097","0.117071699024899","","",
"Isle of Man","IMN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.537646560613209","0.554478758820241","0.530079602482581","0.514101225543821","0.496959996794621","0.486757591917828","0.466262669076547","0.46624142129258","0.443209145126843","0.43276987968259","0.424046067930967","0.402232815060458","0.394314533011798","0.368078364414468","0.356400316459563","0.335175993866179","0.321736566859636","0.320079052031904","0.324625733409817","0.328545367083213","0.317401434360961","0.312677277165776","0.310318822130964","0.304504007105996","0.316635178729154","0.301407933837157","0.28380730718644","0.280346543919466","0.271783961139926","0.257845776421067","","",
"Not classified","INX","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.641052733527434","0.618365370024869","0.585772430536228","0.559681126430263","0.537309677734776","0.489241330242442","0.467370447629736","0.432481840500552","0.412385778913042","0.393659403831169","0.369975714521577","0.355903824527472","0.317204386339113","0.304042828354992","0.283465838721956","0.277124241622124","0.250048091220584","0.225292838186428","0.230863380188208","0.215633525746114","0.203999643908114","0.177652024988336","0.174122175177731","0.161466780651173","0.149284178266744","0.114181731863609","0.114176536913448","0.101078042924153","0.0915057145676425","0.0807970702006879","","",
